"transaction","modo","consorcio","id_servico_jae","servico","descricao_servico","nome_completo_servico","latitude_servico","longitude_servico","sentido","cadastro_cliente","produto","tipo_transacao","tipo_usuario","meio_pagamento","quantidade_passageiros"
"9QI3I3LRRS","BRT","MobiRio","9","TOPIT","Pedra de ItaÃºna","TOPIT - Pedra de ItaÃºna","-2300291","-4342402","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YKHD6YSA58","BRT","MobiRio","108","TCPCO","Pedro CorrÃªa","TCPCO - Pedro CorrÃªa","-22967646","-43390616","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"TBRB2VHG7O","BRT","MobiRio","108","TCPCO","Pedro CorrÃªa","TCPCO - Pedro CorrÃªa","-22967646","-43390616","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"9QI3I3LRRS","BRT","MobiRio","108","TCPCO","Pedro CorrÃªa","TCPCO - Pedro CorrÃªa","-22967646","-43390616","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"DXTCRF9XQ8","BRT","MobiRio","108","TCPCO","Pedro CorrÃªa","TCPCO - Pedro CorrÃªa","-22967646","-43390616","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"TBRB2VHG7O","BRT","MobiRio","108","TCPCO","Pedro CorrÃªa","TCPCO - Pedro CorrÃªa","-22967646","-43390616","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"J1YTY826VK","BRT","MobiRio","82","PCPTA","Pedro Taques","PCPTA - Pedro Taques","-2284143","-4329877","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WK1L9OG2BN","BRT","MobiRio","92","PCPTE","Pinto Teles","PCPTE - Pinto Teles","-228884","-4334593","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"J1YTY826VK","BRT","MobiRio","92","PCPTE","Pinto Teles","PCPTE - Pinto Teles","-228884","-4334593","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"DXTCRF9XQ8","BRT","MobiRio","92","PCPTE","Pinto Teles","PCPTE - Pinto Teles","-228884","-4334593","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"D5V1XXOPQI","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"J1YTY826VK","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"DXTCRF9XQ8","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WK1L9OG2BN","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"TBRB2VHG7O","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"X4921WU95K","BRT","MobiRio","94","TCPSC","PraÃ§a Seca","TCPSC - PraÃ§a Seca","-2289773","-4335224","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"HODOKQXGS2","BRT","MobiRio","106","TCPBA","PraÃ§a do Bandolim","TCPBA - PraÃ§a do Bandolim","-2295862","-4338344","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"J1YTY826VK","BRT","MobiRio","106","TCPBA","PraÃ§a do Bandolim","TCPBA - PraÃ§a do Bandolim","-2295862","-4338344","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"1VPUXT8OGR","BRT","MobiRio","106","TCPBA","PraÃ§a do Bandolim","TCPBA - PraÃ§a do Bandolim","-2295862","-4338344","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"DXTCRF9XQ8","BRT","MobiRio","106","TCPBA","PraÃ§a do Bandolim","TCPBA - PraÃ§a do Bandolim","-2295862","-4338344","0","Cadastrado","Carteira","Integral","Pagante","QRCode","4"
"D5V1XXOPQI","BRT","MobiRio","103","TCRPA","Recanto das Palmeiras - Jardim SÃ£o Luiz","TCRPA - Recanto das Palmeiras - Jardim SÃ£o Luiz","-2294827","-4337242","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"D5V1XXOPQI","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"TBRB2VHG7O","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"DXTCRF9XQ8","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"1VPUXT8OGR","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"8OHHINNHPU","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"X4921WU95K","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"HODOKQXGS2","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"NP7HZ1SQH0","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"HODOKQXGS2","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"1VPUXT8OGR","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"9QI3I3LRRS","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"3CJAOT6SDO","BRT","MobiRio","19","TORSH","Recreio Shopping","TORSH - Recreio Shopping","-2301963","-4348729","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WK1L9OG2BN","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"1VPUXT8OGR","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IJFX9PHB0T","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"NP7HZ1SQH0","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YKHD6YSA58","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"X4921WU95K","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9QI3I3LRRS","BRT","MobiRio","67","TORCM","Ricardo Marinho","TORCM - Ricardo Marinho","-2300017","-4334652","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"TBRB2VHG7O","BRT","MobiRio","109","TCRJ2","Rio 2","TCRJ2 - Rio 2","-2297324","-4338279","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YKHD6YSA58","BRT","MobiRio","109","TCRJ2","Rio 2","TCRJ2 - Rio 2","-2297324","-4338279","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"HODOKQXGS2","BRT","MobiRio","109","TCRJ2","Rio 2","TCRJ2 - Rio 2","-2297324","-4338279","0","Cadastrado","Carteira","Integral","Pagante","QRCode","3"
"IJFX9PHB0T","BRT","MobiRio","109","TCRJ2","Rio 2","TCRJ2 - Rio 2","-2297324","-4338279","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"TBRB2VHG7O","BRT","MobiRio","68","TORIV","Riviera","TORIV - Riviera","-2300026","-4334202","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WK1L9OG2BN","BRT","MobiRio","68","TORIV","Riviera","TORIV - Riviera","-2300026","-4334202","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"YKHD6YSA58","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"D5V1XXOPQI","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"PFBIJ8FW0H","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"WK1L9OG2BN","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"X4921WU95K","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"WK1L9OG2BN","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"DXTCRF9XQ8","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"J1YTY826VK","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"9QI3I3LRRS","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"DXTCRF9XQ8","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"8OHHINNHPU","BRT","MobiRio","11","TOSAL","Salvador Allende","TOSAL - Salvador Allende","-2300825","-4344269","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"I7J8GIBQ3C","BRT","MobiRio","36","TOSTC","Santa Cruz","TOSTC - Santa Cruz","-2291726","-4368354","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"X4921WU95K","BRT","MobiRio","36","TOSTC","Santa Cruz","TOSTC - Santa Cruz","-2291726","-4368354","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"IJFX9PHB0T","BRT","MobiRio","36","TOSTC","Santa Cruz","TOSTC - Santa Cruz","-2291726","-4368354","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WK1L9OG2BN","BRT","MobiRio","36","TOSTC","Santa Cruz","TOSTC - Santa Cruz","-2291726","-4368354","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"DXTCRF9XQ8","BRT","MobiRio","101","TCSEF","Santa EfigÃªnia","TCSEF - Santa EfigÃªnia","-2293661","-4337178","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"D5V1XXOPQI","BRT","MobiRio","47","TOSEG","Santa EugÃªnia","TOSEG - Santa EugÃªnia","-22916803","-43632818","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"8PBW2HFOKD","BRT","MobiRio","47","TOSEG","Santa EugÃªnia","TOSEG - Santa EugÃªnia","-22916803","-43632818","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"D5V1XXOPQI","BRT","MobiRio","135","TLMGB","SÃ£o JosÃ© de MagalhÃ£es Bastos","TLMGB - SÃ£o JosÃ© de MagalhÃ£es Bastos","-2286811","-43413185","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"J1YTY826VK","BRT","MobiRio","135","TLMGB","SÃ£o JosÃ© de MagalhÃ£es Bastos","TLMGB - SÃ£o JosÃ© de MagalhÃ£es Bastos","-2286811","-43413185","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"DXTCRF9XQ8","BRT","MobiRio","135","TLMGB","SÃ£o JosÃ© de MagalhÃ£es Bastos","TLMGB - SÃ£o JosÃ© de MagalhÃ£es Bastos","-2286811","-43413185","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"DXTCRF9XQ8","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"J1YTY826VK","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9QI3I3LRRS","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"9QI3I3LRRS","BRT","MobiRio","96","TCTQE","Tanque","TCTQE - Tanque","-2291558","-4336137","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"HODOKQXGS2","BRT","MobiRio","137","TLTAP","Tapebuias","TLTAP - Tapebuias","-2300014","-4342976","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"X4921WU95K","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"8OHHINNHPU","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"D5V1XXOPQI","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"IJFX9PHB0T","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"IJFX9PHB0T","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"NP7HZ1SQH0","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YKHD6YSA58","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"DXTCRF9XQ8","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"1VPUXT8OGR","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"HODOKQXGS2","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"D5V1XXOPQI","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YKHD6YSA58","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"J1YTY826VK","BRT","MobiRio","98","TCTAQ","Taquara","TCTAQ - Taquara","-2292418","-4337388","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"YKHD6YSA58","BRT","MobiRio","44","TOTPO","TrÃªs Pontes","TOTPO - TrÃªs Pontes","-2292543","-4364995","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"9QI3I3LRRS","BRT","MobiRio","112","TCVPA","Via Parque","TCVPA - Via Parque","-2298394","-4336572","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"9QI3I3LRRS","BRT","MobiRio","112","TCVPA","Via Parque","TCVPA - Via Parque","-2298394","-4336572","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"J1YTY826VK","BRT","MobiRio","112","TCVPA","Via Parque","TCVPA - Via Parque","-2298394","-4336572","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WK1L9OG2BN","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"J1YTY826VK","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"D5V1XXOPQI","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"8PBW2HFOKD","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"1VPUXT8OGR","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IJFX9PHB0T","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"DXTCRF9XQ8","BRT","MobiRio","84","TCVCA","Vicente de Carvalho","TCVCA - Vicente de Carvalho","-2285265","-4331275","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"WK1L9OG2BN","BRT","MobiRio","83","TCVKO","Vila Kosmos - Nossa Senhora do Carmo","TCVKO - Vila Kosmos - Nossa Senhora do Carmo","-2284968","-4330798","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"NP7HZ1SQH0","BRT","MobiRio","139","TLVIL","Vila Militar","TLVIL - Vila Militar","-2286221","-4340062","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"DXTCRF9XQ8","BRT","MobiRio","104","TCVSA","Vila SapÃª - IV CentenÃ¡rio","TCVSA - Vila SapÃª - IV CentenÃ¡rio","-2295221","-4337457","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"D5V1XXOPQI","BRT","MobiRio","52","TOVCA","Vilar Carioca","TOVCA - Vilar Carioca","-22914176","-43601315","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9QI3I3LRRS","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"J1YTY826VK","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","3"
"DXTCRF9XQ8","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"LEBECXHHM9","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YKHD6YSA58","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"DXTCRF9XQ8","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"N9Z143EOYF","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"PFBIJ8FW0H","BRT","MobiRio","1","TOTAL","Terminal Alvorada - Arquiteto Jaime Lerner","TOTAL - Terminal Alvorada - Arquiteto Jaime Lerner","-23001199","-433657","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"HODOKQXGS2","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"8OHHINNHPU","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"DXTCRF9XQ8","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"3CJAOT6SDO","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"WK1L9OG2BN","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"00WFAR33VO","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"8PBW2HFOKD","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"8PBW2HFOKD","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"8OHHINNHPU","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"9QI3I3LRRS","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"WK1L9OG2BN","BRT","MobiRio","37","TOCGD","Campo Grande","TOCGD - Campo Grande","-2290177","-4355479","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"00WFAR33VO","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"IJFX9PHB0T","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"3CJAOT6SDO","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9QI3I3LRRS","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"NP7HZ1SQH0","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"YKHD6YSA58","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"HODOKQXGS2","BRT","MobiRio","71","TCFAM","Terminal Aroldo Melodia","TCFAM - Terminal Aroldo Melodia","-2283936","-4323978","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"9QI3I3LRRS","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"8OHHINNHPU","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","2"
"LEBECXHHM9","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"3CJAOT6SDO","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"X4921WU95K","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","2"
"WK1L9OG2BN","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"J1YTY826VK","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"TBRB2VHG7O","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"DXTCRF9XQ8","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","QRCode","1"
"HODOKQXGS2","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"9QI3I3LRRS","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
"PFBIJ8FW0H","BRT","MobiRio","63","TOJOC","Terminal Jardim OceÃ¢nico","TOJOC - Terminal Jardim OceÃ¢nico","-2300667","-43312784","0","Cadastrado","Carteira","Integral","Pagante","CartÃ£o","1"
